epoch,train_loss,train_ppl,val_loss,val_ppl,val_bleu,val_chrf,lr,epoch_seconds,peak_memory_mb
1,5.761365385055542,317.7819275307269,5.297602877020836,199.85715313193234,0.11176128077665268,10.73172597093527,0.009092412093166349,28.71227240562439,0.0
2,5.022214038848877,151.74690568352997,5.141729161143303,171.01121876154735,1.1334002462505874,15.956531934725382,0.0064421009003759145,23.39181685447693,0.0
3,4.912998035430908,136.04667636653286,5.102923661470413,164.50215352718646,0.325182196737258,10.48743165027409,0.005263449506665743,33.60201287269592,0.0
