epoch,train_loss,train_ppl,val_loss,val_ppl,val_bleu,val_chrf,lr,epoch_seconds,peak_memory_mb
1,5.28571568775177,197.49547797536187,4.6766732931137085,107.41214881265206,0.4201693886090431,12.469763658065508,0.009092412093166349,29.454540252685547,52.8017578125
2,4.325591611862182,75.61023154025294,4.542894631624222,93.96239336395813,1.252228289162991,13.026757417048392,0.0064421009003759145,18.816372632980347,53.52734375
3,4.146667249679566,63.22294251011412,4.47846907377243,88.09969524767622,1.952314821438833,14.424774165922086,0.005263449506665743,14.828410625457764,53.6494140625
