epoch,train_loss,train_ppl,val_loss,val_ppl,val_bleu,val_chrf,lr,epoch_seconds,peak_memory_mb
1,5.3416206150054935,208.85090308236576,4.841874212026596,126.70660437155094,0.13720931630928077,12.825310134028115,0.009092412093166349,28.446213483810425,0.0
2,4.45610994720459,86.15172165867357,4.681487947702408,107.93054816330798,0.325182196737258,10.48743165027409,0.0064421009003759145,28.830121517181396,0.0
3,4.294308248519897,73.28150431856714,4.643545985221863,103.91216606365393,0.3294497402518746,10.62310470800857,0.005263449506665743,29.833367586135864,0.0
