epoch,train_loss,train_ppl,val_loss,val_ppl,val_bleu,val_chrf,lr,epoch_seconds,peak_memory_mb
1,5.2427251348495485,189.18495507965827,4.611034989356995,100.58820349984173,0.496321767689865,7.261735738592119,0.009092412093166349,16.130236387252808,0.0
2,4.216772986412049,67.81429316776034,4.348542578518391,77.36562639419645,1.4407463043388544,11.050039351685724,0.0064421009003759145,17.2834632396698,0.0
3,3.968777425765991,52.91979289900322,4.259088754653931,70.74548757664573,1.5016446513985702,14.61486260967117,0.005263449506665743,26.594130039215088,0.0
